,explain_path,photo_path,name,design,built_year,re_year,build_type,loc,area,ground_floor,underground_floor,wall,roof,window,windowframe,airtight,windowcontrol,awning,coolheat,ventilation,lighting,sunlight,solarheat,geothermal,windpower,bio,fuelcell,cogeneration,ess,re_cost,re_energy
87,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_88.png,img/rec_fig/88.png,한국건설기술연구원 (구교통연구원),2,1988 ,2015 ,11,2,8145,6 ,1 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1321000 ,0.45 
88,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_89.png,img/rec_fig/89.png,전남 무안군 농업기술센터,2,1988 ,2016 ,11,9,932,2 ,1 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1067604 ,0.31 
89,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_90.png,img/rec_fig/90.png,광주 시립 청소년 삶 디자인센터,2,1967 ,2015 ,6,10,8415,6 ,1 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11300000 ,0.22 
90,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_91.png,img/rec_fig/91.png,제주 서귀포의료원 (산후조리원),2,1982 ,2015 ,6,17,3624,4 ,2 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2826745 ,0.29 
91,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_92.png,img/rec_fig/92.png,한국도로공사 군위지사,2,1995 ,2015 ,11,11,1896,2 ,1 ,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2041000 ,0.24 
92,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_93.png,img/rec_fig/93.png,한국과학기술원 기계공학동,2,1993 ,2016 ,7,6,30387,7 ,1 ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10130000 ,0.19 
93,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_94.png,img/rec_fig/94.png,김포국제공항,2,1980 ,2018 ,11,1,77775,4 ,1 ,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,67600000 ,0.32 
94,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_95.png,img/rec_fig/95.png,경기도 따복기숙사(경기도기숙사),2,1984 ,2017 ,2,2,5510,5 ,1 ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11980368 ,0.19 
95,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_96.png,img/rec_fig/96.png,서울 강동구청 별관(성안별관),2,1979 ,2017 ,11,1,4705,5 ,1 ,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,8912760 ,0.74 
96,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_97.png,img/rec_fig/97.png,대구 수성구청 별관,2,2003 ,2018 ,11,13,3100,5 ,1 ,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1520000 ,0.26 
97,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_98.png,img/rec_fig/98.png,한국도로공사 홍천지사,2,1995 ,2017 ,11,16,1922,6 ,1 ,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2019000 ,0.49 
98,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_99.png,img/rec_fig/99.png,한국방송통신대학교 열린관,2,1982 ,2018 ,7,1,5808,6 ,1 ,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7475000 ,0.53 
99,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_100.png,img/rec_fig/100.png,한국교통대학교 건축관,2,1985 ,2018 ,7,4,2666,3 ,0 ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2900000 ,0.51 
100,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_101.png,img/rec_fig/101.png,대구시 대명동 상가주택,2,1995 ,2006 ,1,13,6820.330732,2 ,1 ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.49 
101,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_102.png,img/rec_fig/102.png,경기도 안양시 ARK,2,1973 ,2016 ,1,2,204,3 ,0 ,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0.44 
102,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_103.png,img/rec_fig/103.png,DPR Construction Phoenix Regional Office(NZEB),2,1972 ,2011,11,23,1519.43,2 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2480000 ,0.99 
103,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_104.png,img/rec_fig/104.png,The George D. Aiken Center at the University of Vermont,2,1982 ,2011,7,25,3716.12,2 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.63 
104,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_105.png,img/rec_fig/105.png,5Pev,2,1955 ,2014,2,56,84.08,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.69 
105,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_106.png,img/rec_fig/106.png,A2Dominion- Northholt,2,1955 ,,2,32,79.9,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.50 
106,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_107.png,img/rec_fig/107.png,Almshouses,2,1955 ,2010,2,34,27.87,2 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.80 
107,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_108.png,img/rec_fig/108.png,Barbrook PassivHaus,2,1955 ,2010,2,33,71.07,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.88 
108,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_109.png,img/rec_fig/109.png,BISF Steel Frame House,2,1955 ,2010,2,34,88.26,2 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.46 
109,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_110.png,img/rec_fig/110.png,Bringing Wates homes into the Future,2,1955 ,2010,2,49,75.25,2 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.65 
110,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_111.png,img/rec_fig/111.png,Bristol Retrofit,2,1955 ,2013,2,35,188.13,2 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.66 
111,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_112.png,img/rec_fig/112.png,City West Homes,2,1955 ,2010,2,32,59.46,2 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,0.71 
112,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_113.png,img/rec_fig/113.png,Compton,2,,2010,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,0.90 
113,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_114.png,img/rec_fig/114.png,Hospital in Egypt,2,1955 ,,2,66,31029.6,2 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.41 
114,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_115.png,img/rec_fig/115.png,435 Indio Way(NZEB),2,1955 ,2014,11,20,2950.6,2 ,0 ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5120000 ,0.99 
115,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_116.png,img/rec_fig/116.png,mid-terrace Victorian house,2,1955 ,2010,2,32,60.39,2 ,0 ,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,0.79 
116,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_117.png,img/rec_fig/117.png,Chale Green,2,1955 ,2010,2,37,88.26,2 ,0 ,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,0.86 
117,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_118.png,img/rec_fig/118.png,Crawley Homes,2,1955 ,2010,2,38,90.58,2 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,0.61 
118,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_119.png,img/rec_fig/119.png,Drum Housing Association,2,1955 ,2010,2,40,68.75,2 ,0 ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.69 
119,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_120.png,img/rec_fig/120.png,Penwith Housing,2,1955 ,2010,2,41,65.03,2 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0.78 
120,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_121.png,img/rec_fig/121.png,Sarsen Housing,2,1955 ,2010,2,42,76.18,2 ,0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.88 
121,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_122.png,img/rec_fig/122.png,East Midlands Housing,2,1955 ,2010,2,43,70.61,2 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.87 
122,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_123.png,img/rec_fig/123.png,Grove Housing Association,2,1896 ,2010,2,63,89.19,1 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.84 
123,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_124.png,img/rec_fig/124.png,Eco-retrofit Bolton,2,1955 ,2012,2,35,83.61,1 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,0.38 
124,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_125.png,img/rec_fig/125.png,BYRON G. ROGERS FEDERAL BUILDING,2,1965 ,2013,10,22,45986.99,17 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,159000000 ,0.51 
125,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_126.png,img/rec_fig/126.png,Eco-retrofit Brierfield,2,1955 ,2010,2,44,169.08,1 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,0.54 
126,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_127.png,img/rec_fig/127.png,Eco-retrofit Colne,2,1955 ,2010,2,44,88.72,1 ,0 ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0.18 
127,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_128.png,img/rec_fig/128.png,Eco-retrofit Ealing,2,1955 ,2010,2,32,116.13,1 ,0 ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0.23 
128,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_129.png,img/rec_fig/129.png,Eco-retrofit Orpington,2,1955 ,2010,2,52,94.76,1 ,0 ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0.32 
129,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_130.png,img/rec_fig/130.png,Eltham,2,,2010,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.70 
130,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_131.png,img/rec_fig/131.png,Enfield Homes retrofit,2,,2010,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.79 
131,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_132.png,img/rec_fig/132.png,Flagship Retrofit,2,1955 ,2010,2,62,62.71,1 ,0 ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.71 
132,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_133.png,img/rec_fig/133.png,Gentoo Retrofit,2,1955 ,2010,2,50,78.04,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.79 
133,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_134.png,img/rec_fig/134.png,Gentoo Retrofit Bid 2,2,1955 ,2010,2,50,78.04,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.87 
134,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_135.png,img/rec_fig/135.png,Gentoo Retrofit Bid 3,2,1955 ,2010,2,50,64.1,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.80 
135,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_136.png,img/rec_fig/136.png,Green Structures(PCM),2,1955 ,2010,2,32,100.34,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.92 
136,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_137.png,img/rec_fig/137.png,Grove Cottage,2,1955 ,2009,2,83,134.71,1 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.57 
137,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_138.png,img/rec_fig/138.png,Hanley,2,,2010,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.65 
138,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_139.png,img/rec_fig/139.png,Hard to Heat Homes,2,1955 ,2010,2,46,48.31,1 ,0 ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0.69 
139,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_140.png,img/rec_fig/140.png,Harrow Road Retrofit,2,1955 ,2010,2,31,124.95,2 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.69 
140,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_141.png,img/rec_fig/141.png,Hounslow Council,2,1955 ,2010,2,32,84.54,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.89 
141,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_142.png,img/rec_fig/142.png,Hounslow Passivhaus Retrofit,2,1955 ,2010,2,32,84.54,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.87 
142,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_143.png,img/rec_fig/143.png,Ilford,2,,2010,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.81 
143,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_144.png,img/rec_fig/144.png,Property in Whitehaven,2,1955 ,2010,2,48,76.18,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.79 
144,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_145.png,img/rec_fig/145.png,Inspiration Birmingham 2020,2,1955 ,2010,2,85,158.86,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.77 
145,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_146.png,img/rec_fig/146.png,Prewett Bizley Architects,2,1955 ,2010,2,32,105.91,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.77 
146,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_147.png,img/rec_fig/147.png,Isos Housing Group,2,1955 ,2010,2,50,70.61,1 ,0 ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.82 
147,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_148.png,img/rec_fig/148.png,L&Q Group,2,,2010,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.91 
148,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_149.png,img/rec_fig/149.png,LB Greenwich,2,1955 ,2010,2,32,108.7,1 ,0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.93 
149,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_150.png,img/rec_fig/150.png,Lena Gardens,2,1955 ,2010,2,32,195.1,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.82 
150,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_151.png,img/rec_fig/151.png,Leicester Housing Association,2,1974 ,2010,2,31,87.33,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.56 
151,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_152.png,img/rec_fig/152.png,Hastoe Housing Association,2,1948 ,2010,2,51,51.1,2 ,0 ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.93 
152,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_153.png,img/rec_fig/153.png,Low Carbon Sheppey,2,1974 ,2010,2,52,74.32,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.55 
153,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_154.png,img/rec_fig/154.png,Hay Tor,2,1950 ,2010,2,53,78.5,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.49 
154,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_155.png,img/rec_fig/155.png,Metropolitan Housing Trust,2,1955 ,2010,2,32,109.63,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.71 
155,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_156.png,img/rec_fig/156.png,Castle Rock Edinvar,2,1955 ,2010,2,32,75.25,2 ,0 ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.46 
156,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_157.png,img/rec_fig/157.png,One Planet Sutton,2,1955 ,2010,2,54,74.32,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.61 
157,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_158.png,img/rec_fig/158.png,Plus Dane Group,2,1955 ,2010,2,55,89.19,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.60 
158,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_159.png,img/rec_fig/159.png,Peabody,2,1955 ,2010,2,32,97.55,1 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.57 
159,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_160.png,img/rec_fig/160.png,Peterborough EnviroCluster,2,1970 ,2010,2,34,76.18,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.69 
160,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_161.png,img/rec_fig/161.png,Dartford Borough Council,2,1955 ,2010,2,52,60.39,1 ,0 ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.38 
161,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_162.png,img/rec_fig/162.png,Redlands,2,1955 ,2011,2,33,150.5,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.56 
162,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_163.png,img/rec_fig/163.png,Powys County Council,2,1955 ,2010,2,64,81.75,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.79 
163,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_164.png,img/rec_fig/164.png,White Design Associates,2,1955 ,2010,2,35,69.68,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.85 
164,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_165.png,img/rec_fig/165.png,Appledore,2,,2010,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.87 
165,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_166.png,img/rec_fig/166.png,Hockerton Housing Project Trading,2,1955 ,2010,2,84,84.08,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.84 
166,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_167.png,img/rec_fig/167.png,Victorian mid-terrace,2,1888 ,2013,2,56,60.39,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.20 
167,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_168.png,img/rec_fig/168.png,Cottages,2,,2010,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0.92 
168,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_169.png,img/rec_fig/169.png,Home in Scotland,2,1970 ,2010,2,86,77.39,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.78 
169,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_170.png,img/rec_fig/170.png,A+G Architects,2,1960 ,2010,2,57,91.97,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.79 
170,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_171.png,img/rec_fig/171.png,Riverside HA,2,1950 ,2010,2,48,64.1,1 ,0 ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.82 
171,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_172.png,img/rec_fig/172.png,Brampton retrofit,2,1950 ,2010,2,58,79.9,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.72 
172,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_173.png,img/rec_fig/173.png,Encraft Ltd,2,1955 ,2010,2,59,79.9,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.73 
173,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_174.png,img/rec_fig/174.png,Victory Housing Trust,2,1955 ,2010,2,60,85.94,1 ,0 ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0.63 
174,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_175.png,img/rec_fig/175.png,RCT Homes,2,1955 ,2010,2,64,74.32,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.72 
175,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_176.png,img/rec_fig/176.png,SNW Home retrofit - Crawley,2,1968 ,2010,2,38,83.61,1 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.70 
176,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_177.png,img/rec_fig/177.png,SOLAR HOUSE 80/50,2,1955 ,2010,2,61,99.41,1 ,0 ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.44 
177,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_178.png,img/rec_fig/178.png,Victorian house,2,1955 ,2010,2,32,87.33,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.50 
178,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_179.png,img/rec_fig/179.png,Holistic Optimal Retrofit,2,1989 ,2010,2,64,57.97,1 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0.80 
179,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_180.png,img/rec_fig/180.png,South Chingford - Ascham Homes,2,1960 ,2010,2,32,104.98,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.70 
180,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_181.png,img/rec_fig/181.png,Yorkshire Housing,2,1955 ,2010,2,58,75.25,2 ,0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.69 
181,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_182.png,img/rec_fig/182.png,Thamesmead Retrofit House,2,1955 ,2012,2,32,175.12,2 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.80 
182,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_183.png,img/rec_fig/183.png,Melin Homes,2,1960 ,2011,2,64,85.47,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.73 
183,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_184.png,img/rec_fig/184.png,The Oxford Whole House Carbon Reduction Project,2,1955 ,2010,2,57,77.11,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.68 
184,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_185.png,img/rec_fig/185.png,Tower Hamlets,2,1960 ,2010,2,32,104.05,2 ,0 ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.65 
185,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_186.png,img/rec_fig/186.png,Tunbridge Wells,2,1950 ,2010,2,52,77.11,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.70 
186,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_187.png,img/rec_fig/187.png,WHISCERS,2,1955 ,2010,2,32,113.34,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.58 
187,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_188.png,img/rec_fig/188.png,Wakefield and District Housing Kettlethorpe retrofit 2,2,1950 ,2010,2,58,82.68,1 ,0 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.63 
